branch,beverage,conscount
Branch4,MED_Lite,1051
Branch4,ICY_Coffee,586
Branch4,Cold_MOCHA,693
Branch4,Mild_Espresso,908
Branch4,Special_Espresso,303
Branch4,Double_Lite,130
Branch4,SMALL_LATTE,821
Branch4,LARGE_cappuccino,132
Branch4,LARGE_cappuccino,132
Branch4,Triple_Espresso,827
Branch4,MED_cappuccino,146
Branch4,MED_cappuccino,146
Branch4,ICY_MOCHA,857
Branch4,Cold_cappuccino,208
Branch4,Cold_cappuccino,208
Branch4,Mild_Lite,983
Branch4,Special_Lite,462
Branch4,Double_cappuccino,457
Branch4,Double_cappuccino,457
Branch4,SMALL_Coffee,448
Branch4,LARGE_Espresso,431
Branch4,Triple_Lite,398
Branch4,ICY_cappuccino,204
Branch4,ICY_cappuccino,204
Branch4,Cold_Espresso,983
Branch4,Mild_cappuccino,470
Branch4,Mild_cappuccino,470
Branch4,Special_cappuccino,481
Branch4,Special_cappuccino,481
Branch4,SMALL_MOCHA,551
Branch4,LARGE_Lite,646
Branch4,Triple_cappuccino,837
Branch4,Triple_cappuccino,837
Branch4,MED_Coffee,184
Branch4,Cold_Lite,414
Branch4,Mild_LATTE,377
Branch4,Special_LATTE,304
Branch4,Double_Coffee,159
Branch4,SMALL_cappuccino,906
Branch4,SMALL_cappuccino,906
Branch4,LARGE_cappuccino,329
Branch4,LARGE_cappuccino,329
Branch4,Triple_LATTE,212
Branch4,MED_MOCHA,1015
Branch4,ICY_Lite,550
Branch4,Cold_cappuccino,657
Branch4,Cold_cappuccino,657
Branch4,Mild_Coffee,872
Branch4,Special_Coffee,267
Branch4,Double_MOCHA,94
Branch4,SMALL_Espresso,785
Branch4,LARGE_LATTE,96
Branch4,Triple_Coffee,791
Branch4,MED_cappuccino,110
Branch4,MED_cappuccino,110
Branch4,ICY_cappuccino,821
Branch4,ICY_cappuccino,821
Branch4,Cold_LATTE,172
Branch4,Mild_MOCHA,947
Branch4,Special_MOCHA,426
Branch4,Double_cappuccino,421
Branch4,Double_cappuccino,421
Branch4,SMALL_Lite,412
Branch4,LARGE_Coffee,395
Branch4,Triple_MOCHA,362
Branch4,MED_Espresso,297
Branch4,ICY_LATTE,168
Branch4,Cold_Coffee,947
Branch4,Mild_cappuccino,434
Branch4,Mild_cappuccino,434
Branch4,Special_cappuccino,445
Branch4,Special_cappuccino,445
Branch4,Double_Espresso,468
Branch4,SMALL_cappuccino,515
Branch4,SMALL_cappuccino,515
Branch4,LARGE_MOCHA,610
Branch4,Triple_cappuccino,801
Branch4,Triple_cappuccino,801
Branch4,MED_Lite,148
Branch4,ICY_Coffee,915
Branch4,Cold_MOCHA,378
Branch4,Mild_Espresso,341
Branch4,Special_Espresso,268
Branch4,Double_Lite,123
Branch4,SMALL_LATTE,870
Branch4,LARGE_cappuccino,293
Branch4,LARGE_cappuccino,293
Branch4,Triple_Espresso,176
Branch4,MED_cappuccino,979
Branch4,MED_cappuccino,979
Branch4,ICY_MOCHA,514
Branch4,Cold_cappuccino,621
Branch4,Cold_cappuccino,621
Branch4,Mild_Lite,836
Branch4,Special_Lite,231
Branch4,Double_cappuccino,58
Branch4,Double_cappuccino,58
Branch4,SMALL_Coffee,749
Branch4,LARGE_Espresso,60
Branch4,Triple_Lite,755
Branch4,ICY_cappuccino,785
Branch4,ICY_cappuccino,785
Branch4,Cold_Espresso,136
Branch4,Mild_cappuccino,911
Branch4,Mild_cappuccino,911
Branch4,Special_cappuccino,390
Branch4,Special_cappuccino,390
Branch4,SMALL_MOCHA,376
Branch4,LARGE_Lite,359
Branch4,Triple_cappuccino,326
Branch4,Triple_cappuccino,326
Branch4,MED_Coffee,261
Branch4,Cold_Lite,911
Branch4,Mild_LATTE,398
Branch4,Special_LATTE,409
Branch4,Double_Coffee,432
Branch4,SMALL_cappuccino,479
Branch4,SMALL_cappuccino,479
Branch4,LARGE_cappuccino,574
Branch4,LARGE_cappuccino,574
Branch4,Triple_LATTE,765
Branch4,MED_MOCHA,112
Branch4,ICY_Lite,879
Branch4,Cold_cappuccino,342
Branch4,Cold_cappuccino,342
Branch4,Mild_Coffee,305
Branch4,Special_Coffee,232
Branch4,Double_MOCHA,87
Branch4,SMALL_Espresso,834
Branch4,LARGE_LATTE,257
Branch4,Triple_Coffee,140
Branch4,MED_cappuccino,943
Branch4,MED_cappuccino,943
Branch4,ICY_cappuccino,478
Branch4,ICY_cappuccino,478
Branch4,Cold_LATTE,585
Branch4,Mild_MOCHA,800
Branch4,Special_MOCHA,195
Branch4,Double_cappuccino,22
Branch4,Double_cappuccino,22
Branch4,SMALL_Lite,713
Branch4,LARGE_Coffee,24
Branch4,Triple_MOCHA,719
Branch4,MED_Espresso,38
Branch4,ICY_LATTE,749
Branch4,Cold_Coffee,100
Branch4,Mild_cappuccino,875
Branch4,Mild_cappuccino,875
Branch4,Special_cappuccino,354
Branch4,Special_cappuccino,354
Branch4,Double_Espresso,349
Branch4,SMALL_cappuccino,340
Branch4,SMALL_cappuccino,340
Branch4,LARGE_MOCHA,323
Branch4,Triple_cappuccino,290
Branch4,Triple_cappuccino,290
Branch4,MED_Lite,225
Branch4,ICY_Coffee,96
Branch4,Cold_MOCHA,875
Branch4,Mild_Espresso,362
Branch4,Special_Espresso,373
Branch4,Double_Lite,396
Branch4,SMALL_LATTE,443
Branch4,LARGE_cappuccino,538
Branch4,LARGE_cappuccino,538
Branch4,Triple_Espresso,729
Branch4,MED_cappuccino,76
Branch4,MED_cappuccino,76
Branch4,ICY_MOCHA,843
Branch4,Cold_cappuccino,306
Branch4,Cold_cappuccino,306
Branch4,Mild_Lite,269
Branch4,Special_Lite,196
Branch4,Double_cappuccino,51
Branch4,Double_cappuccino,51
Branch4,SMALL_Coffee,798
Branch4,LARGE_Espresso,221
Branch4,Triple_Lite,104
Branch4,ICY_cappuccino,442
Branch4,ICY_cappuccino,442
Branch4,Cold_Espresso,549
Branch4,Mild_cappuccino,764
Branch4,Mild_cappuccino,764
Branch4,Special_cappuccino,159
Branch4,Special_cappuccino,159
Branch4,SMALL_MOCHA,677
Branch4,LARGE_Lite,1024
Branch4,Triple_cappuccino,683
Branch4,Triple_cappuccino,683
Branch4,MED_Coffee,1038
Branch4,Cold_Lite,64
Branch4,Mild_LATTE,839
Branch4,Special_LATTE,318
Branch4,Double_Coffee,313
Branch4,SMALL_cappuccino,304
Branch4,SMALL_cappuccino,304
Branch4,LARGE_cappuccino,287
Branch4,LARGE_cappuccino,287
Branch4,Triple_LATTE,254
Branch4,MED_MOCHA,189
Branch4,ICY_Lite,60
Branch4,Cold_cappuccino,839
Branch4,Cold_cappuccino,839
Branch4,Mild_Coffee,326
Branch4,Special_Coffee,337
Branch4,Double_MOCHA,360
Branch4,SMALL_Espresso,407
Branch4,LARGE_LATTE,502
Branch4,Triple_Coffee,693
Branch4,MED_cappuccino,40
Branch4,MED_cappuccino,40
Branch4,ICY_cappuccino,807
Branch4,ICY_cappuccino,807
Branch4,Cold_LATTE,270
Branch4,Mild_MOCHA,233
Branch4,Special_MOCHA,160
Branch4,Double_cappuccino,1051
Branch4,Double_cappuccino,1051
Branch4,SMALL_Lite,762
Branch4,LARGE_Coffee,185
Branch4,Triple_MOCHA,68
Branch4,MED_Espresso,871
Branch4,ICY_LATTE,406
Branch4,Cold_Coffee,513
Branch4,Mild_cappuccino,728
Branch4,Mild_cappuccino,728
Branch4,Special_cappuccino,123
Branch4,Special_cappuccino,123
Branch4,Double_Espresso,986
Branch4,SMALL_cappuccino,641
Branch4,SMALL_cappuccino,641
Branch4,LARGE_MOCHA,988
Branch4,Triple_cappuccino,647
Branch4,Triple_cappuccino,647
Branch4,MED_Lite,1002
Branch4,ICY_Coffee,677
Branch4,Cold_MOCHA,28
Branch4,Mild_Espresso,803
Branch4,Special_Espresso,282
Branch4,Double_Lite,277
Branch4,SMALL_LATTE,268
Branch4,LARGE_cappuccino,251
Branch4,LARGE_cappuccino,251
Branch4,Triple_Espresso,218
Branch4,MED_cappuccino,153
Branch4,MED_cappuccino,153
Branch4,ICY_MOCHA,24
Branch4,Cold_cappuccino,803
Branch4,Cold_cappuccino,803
Branch4,Mild_Lite,290
Branch4,Special_Lite,301
Branch4,Double_cappuccino,324
Branch4,Double_cappuccino,324
Branch4,SMALL_Coffee,371
Branch4,LARGE_Espresso,466
Branch4,Triple_Lite,657
Branch4,ICY_cappuccino,771
Branch4,ICY_cappuccino,771
Branch4,Cold_Espresso,234
Branch4,Mild_cappuccino,197
Branch4,Mild_cappuccino,197
Branch4,Special_cappuccino,124
Branch4,Special_cappuccino,124
Branch4,SMALL_MOCHA,726
Branch4,LARGE_Lite,149
Branch4,Triple_cappuccino,32
Branch4,Triple_cappuccino,32
Branch4,MED_Coffee,835
Branch4,Cold_Lite,477
Branch4,Mild_LATTE,692
Branch4,Special_LATTE,87
Branch4,Double_Coffee,950
Branch4,SMALL_cappuccino,605
Branch4,SMALL_cappuccino,605
Branch4,LARGE_cappuccino,952
Branch4,LARGE_cappuccino,952
Branch4,Triple_LATTE,611
Branch4,MED_MOCHA,966
Branch4,ICY_Lite,641
Branch4,Cold_cappuccino,1028
Branch4,Cold_cappuccino,1028
Branch4,Mild_Coffee,767
Branch4,Special_Coffee,246
Branch4,Double_MOCHA,241
Branch4,SMALL_Espresso,232
Branch4,LARGE_LATTE,215
Branch4,Triple_Coffee,182
Branch4,MED_cappuccino,117
Branch4,MED_cappuccino,117
Branch4,ICY_cappuccino,1024
Branch4,ICY_cappuccino,1024
Branch4,Cold_LATTE,767
Branch4,Mild_MOCHA,254
Branch4,Special_MOCHA,265
Branch4,Double_cappuccino,288
Branch4,Double_cappuccino,288
Branch4,SMALL_Lite,335
Branch4,LARGE_Coffee,430
Branch4,Triple_MOCHA,621
Branch4,MED_Espresso,1004
Branch4,ICY_LATTE,735
Branch4,Cold_Coffee,198
Branch4,Mild_cappuccino,161
Branch4,Mild_cappuccino,161
Branch4,Special_cappuccino,88
Branch4,Special_cappuccino,88
Branch4,Double_Espresso,979
Branch4,SMALL_cappuccino,690
Branch4,SMALL_cappuccino,690
Branch4,LARGE_MOCHA,113
Branch4,Triple_cappuccino,1032
Branch4,Triple_cappuccino,1032
Branch4,MED_Lite,799
Branch4,ICY_Coffee,334
Branch4,Cold_MOCHA,441
Branch4,Mild_Espresso,656
Branch4,Special_Espresso,51
Branch4,Double_Lite,914
Branch4,SMALL_LATTE,569
Branch4,LARGE_cappuccino,916
Branch4,LARGE_cappuccino,916
Branch4,Triple_Espresso,575
Branch4,MED_cappuccino,930
Branch4,MED_cappuccino,930
Branch4,ICY_MOCHA,605
Branch4,Cold_cappuccino,992
Branch4,Cold_cappuccino,992
Branch4,Mild_Lite,731
Branch4,Special_Lite,210
Branch4,Double_cappuccino,205
Branch4,Double_cappuccino,205
Branch4,SMALL_Coffee,196
Branch4,LARGE_Espresso,179
Branch4,Triple_Lite,146
Branch4,ICY_cappuccino,988
Branch4,ICY_cappuccino,988
Branch4,Cold_Espresso,731
Branch4,Mild_cappuccino,218
Branch4,Mild_cappuccino,218
Branch4,Special_cappuccino,229
Branch4,Special_cappuccino,229
Branch4,SMALL_MOCHA,299
Branch4,LARGE_Lite,394
Branch4,Triple_cappuccino,585
Branch4,Triple_cappuccino,585
Branch4,MED_Coffee,968
Branch4,Cold_Lite,162
Branch4,Mild_LATTE,125
Branch4,Special_LATTE,52
Branch4,Double_Coffee,943
Branch4,SMALL_cappuccino,654
Branch4,SMALL_cappuccino,654
Branch4,LARGE_cappuccino,77
Branch4,LARGE_cappuccino,77
Branch4,Triple_LATTE,996
Branch4,MED_MOCHA,763
Branch4,ICY_Lite,298
Branch4,Cold_cappuccino,405
Branch4,Cold_cappuccino,405
Branch4,Mild_Coffee,620
Branch4,Special_Coffee,1051
Branch4,Double_MOCHA,878
Branch4,SMALL_Espresso,533
Branch4,LARGE_LATTE,880
Branch4,Triple_Coffee,539
Branch4,MED_cappuccino,894
Branch4,MED_cappuccino,894
Branch4,ICY_cappuccino,569
Branch4,ICY_cappuccino,569
Branch4,Cold_LATTE,956
Branch4,Mild_MOCHA,695
Branch4,Special_MOCHA,174
Branch4,Double_cappuccino,169
Branch4,Double_cappuccino,169
Branch4,SMALL_Lite,160
Branch4,LARGE_Coffee,143
Branch4,Triple_MOCHA,110
Branch4,MED_Espresso,45
Branch4,ICY_LATTE,952
Branch4,Cold_Coffee,695
Branch4,Mild_cappuccino,182
Branch4,Mild_cappuccino,182
Branch4,Special_cappuccino,193
Branch4,Special_cappuccino,193
Branch4,Double_Espresso,216
Branch4,SMALL_cappuccino,263
Branch4,SMALL_cappuccino,263
Branch4,LARGE_MOCHA,358
Branch4,Triple_cappuccino,549
Branch4,Triple_cappuccino,549
Branch4,MED_Lite,932
Branch4,ICY_Coffee,663
Branch4,Cold_MOCHA,126
Branch4,Mild_Espresso,89
Branch4,Special_Espresso,1052
Branch4,Double_Lite,907
Branch4,SMALL_LATTE,618
Branch4,LARGE_cappuccino,41
Branch4,LARGE_cappuccino,41
Branch4,Triple_Espresso,960
Branch4,MED_cappuccino,727
Branch4,MED_cappuccino,727
Branch4,ICY_MOCHA,262
Branch4,Cold_cappuccino,369
Branch4,Cold_cappuccino,369
Branch4,Mild_Lite,584
Branch4,Special_Lite,1015
Branch4,Double_cappuccino,842
Branch4,Double_cappuccino,842
Branch4,SMALL_Coffee,497
Branch4,LARGE_Espresso,844
Branch4,Triple_Lite,503
Branch4,ICY_cappuccino,533
Branch4,ICY_cappuccino,533
Branch4,Cold_Espresso,920
Branch4,Mild_cappuccino,659
Branch4,Mild_cappuccino,659
Branch4,Special_cappuccino,138
Branch4,Special_cappuccino,138
Branch4,SMALL_MOCHA,124
Branch4,LARGE_Lite,107
Branch4,Triple_cappuccino,74
Branch4,Triple_cappuccino,74
Branch4,MED_Coffee,1045
Branch4,Cold_Lite,659
Branch4,Mild_LATTE,146
Branch4,Special_LATTE,157
Branch4,Double_Coffee,180
Branch4,SMALL_cappuccino,227
Branch4,SMALL_cappuccino,227
Branch4,LARGE_cappuccino,322
Branch4,LARGE_cappuccino,322
Branch4,Triple_LATTE,513
Branch4,MED_MOCHA,896
Branch4,ICY_Lite,627
Branch4,Cold_cappuccino,90
Branch4,Cold_cappuccino,90
Branch4,Mild_Coffee,53
Branch4,Special_Coffee,1016
Branch4,Double_MOCHA,871
Branch4,SMALL_Espresso,582
Branch4,LARGE_LATTE,1041
Branch4,Triple_Coffee,924
Branch4,MED_cappuccino,691
Branch4,MED_cappuccino,691
Branch4,ICY_cappuccino,226
Branch4,ICY_cappuccino,226
Branch4,Cold_LATTE,333
Branch4,Mild_MOCHA,548
Branch4,Special_MOCHA,979
Branch4,Double_cappuccino,806
Branch4,Double_cappuccino,806
Branch4,SMALL_Lite,461
Branch4,LARGE_Coffee,808
Branch4,Triple_MOCHA,467
Branch4,MED_Espresso,822
Branch4,ICY_LATTE,497
Branch4,Cold_Coffee,884
Branch4,Mild_cappuccino,623
Branch4,Mild_cappuccino,623
Branch4,Special_cappuccino,102
Branch4,Special_cappuccino,102
Branch4,Double_Espresso,97
Branch4,SMALL_cappuccino,88
Branch4,SMALL_cappuccino,88
Branch4,LARGE_MOCHA,71
Branch4,Triple_cappuccino,38
Branch4,Triple_cappuccino,38
Branch4,MED_Lite,1009
Branch4,ICY_Coffee,880
Branch4,Cold_MOCHA,623
Branch4,Mild_Espresso,110
Branch4,Special_Espresso,121
Branch4,Double_Lite,144
Branch4,SMALL_LATTE,191
Branch4,LARGE_cappuccino,286
Branch4,LARGE_cappuccino,286
Branch4,Triple_Espresso,477
Branch4,MED_cappuccino,860
Branch4,MED_cappuccino,860
Branch4,ICY_MOCHA,591
Branch4,Cold_cappuccino,54
Branch4,Cold_cappuccino,54
Branch4,Mild_Lite,17
Branch4,Special_Lite,980
Branch4,Double_cappuccino,835
Branch4,Double_cappuccino,835
Branch4,SMALL_Coffee,546
Branch4,LARGE_Espresso,1005
Branch4,Triple_Lite,888
Branch4,ICY_cappuccino,190
Branch4,ICY_cappuccino,190
Branch4,Cold_Espresso,297
Branch4,Mild_cappuccino,512
Branch4,Mild_cappuccino,512
Branch4,Special_cappuccino,943
Branch4,Special_cappuccino,943
Branch4,SMALL_MOCHA,425
Branch4,LARGE_Lite,772
Branch4,Triple_cappuccino,431
Branch4,Triple_cappuccino,431
Branch4,MED_Coffee,786
Branch4,Cold_Lite,848
Branch4,Mild_LATTE,587
Branch4,Special_LATTE,66
Branch4,Double_Coffee,61
Branch4,SMALL_cappuccino,52
Branch4,SMALL_cappuccino,52
Branch4,LARGE_cappuccino,35
Branch4,LARGE_cappuccino,35
Branch4,Triple_LATTE,1038
Branch4,MED_MOCHA,973
Branch4,ICY_Lite,844
Branch4,Cold_cappuccino,587
Branch4,Cold_cappuccino,587
Branch4,Mild_Coffee,74
Branch4,Special_Coffee,85
Branch4,Double_MOCHA,108
Branch4,SMALL_Espresso,155
Branch4,LARGE_LATTE,250
Branch4,Triple_Coffee,441
Branch4,MED_cappuccino,824
Branch4,MED_cappuccino,824
Branch4,ICY_cappuccino,555
Branch4,ICY_cappuccino,555
Branch4,Cold_LATTE,18
Branch4,Mild_MOCHA,1017
Branch4,Special_MOCHA,944
Branch4,Double_cappuccino,799
Branch4,Double_cappuccino,799
Branch4,SMALL_Lite,510
Branch4,LARGE_Coffee,969
Branch4,Triple_MOCHA,852
Branch4,MED_Espresso,619
Branch4,ICY_LATTE,154
Branch4,Cold_Coffee,261
Branch4,Mild_cappuccino,476
Branch4,Mild_cappuccino,476
Branch4,Special_cappuccino,907
Branch4,Special_cappuccino,907
Branch4,Double_Espresso,734
Branch4,SMALL_cappuccino,389
Branch4,SMALL_cappuccino,389
Branch4,LARGE_MOCHA,736
Branch4,Triple_cappuccino,395
Branch4,Triple_cappuccino,395
Branch4,MED_Lite,750
Branch4,ICY_Coffee,425
Branch4,Cold_MOCHA,812
Branch4,Mild_Espresso,551
Branch4,Special_Espresso,30
Branch4,Double_Lite,25
Branch4,SMALL_LATTE,1052
Branch4,LARGE_cappuccino,1035
Branch4,LARGE_cappuccino,1035
Branch4,Triple_Espresso,1002
Branch4,MED_cappuccino,937
Branch4,MED_cappuccino,937
Branch4,ICY_MOCHA,808
Branch4,Cold_cappuccino,551
Branch4,Cold_cappuccino,551
Branch4,Mild_Lite,38
Branch4,Special_Lite,49
Branch4,Double_cappuccino,72
Branch4,Double_cappuccino,72
Branch4,SMALL_Coffee,119
Branch4,LARGE_Espresso,214
Branch4,Triple_Lite,405
Branch4,ICY_cappuccino,519
Branch4,ICY_cappuccino,519
Branch4,Cold_Espresso,1018
Branch4,Mild_cappuccino,981
Branch4,Mild_cappuccino,981
Branch4,Special_cappuccino,908
Branch4,Special_cappuccino,908
Branch4,SMALL_MOCHA,474
Branch4,LARGE_Lite,933
Branch4,Triple_cappuccino,816
Branch4,Triple_cappuccino,816
Branch4,MED_Coffee,583
Branch4,Cold_Lite,225
Branch4,Mild_LATTE,440
Branch4,Special_LATTE,871
Branch4,Double_Coffee,698
Branch4,SMALL_cappuccino,353
Branch4,SMALL_cappuccino,353
Branch4,LARGE_cappuccino,700
Branch4,LARGE_cappuccino,700
Branch4,Triple_LATTE,359
Branch4,MED_MOCHA,714
Branch4,ICY_Lite,389
Branch4,Cold_cappuccino,776
Branch4,Cold_cappuccino,776
Branch4,Mild_Coffee,515
Branch4,Special_Coffee,1030
Branch4,Double_MOCHA,1025
Branch4,SMALL_Espresso,1016
Branch4,LARGE_LATTE,999
Branch4,Triple_Coffee,966
Branch4,MED_cappuccino,901
Branch4,MED_cappuccino,901
Branch4,ICY_cappuccino,772
Branch4,ICY_cappuccino,772
Branch4,Cold_LATTE,515
Branch4,Mild_MOCHA,1038
Branch4,Special_MOCHA,1049
Branch4,Double_cappuccino,36
Branch4,Double_cappuccino,36
Branch4,SMALL_Lite,83
Branch4,LARGE_Coffee,178
Branch4,Triple_MOCHA,369
Branch4,MED_Espresso,752
Branch4,ICY_LATTE,483
Branch4,Cold_Coffee,982
Branch4,Mild_cappuccino,945
Branch4,Mild_cappuccino,945
Branch4,Special_cappuccino,872
Branch4,Special_cappuccino,872
Branch4,Double_Espresso,727
Branch4,SMALL_cappuccino,438
Branch4,SMALL_cappuccino,438
Branch4,LARGE_MOCHA,897
Branch4,Triple_cappuccino,780
Branch4,Triple_cappuccino,780
Branch4,MED_Lite,547
Branch4,ICY_Coffee,82
Branch4,Cold_MOCHA,189
Branch4,Mild_Espresso,404
Branch4,Special_Espresso,835
Branch4,Double_Lite,662
Branch4,SMALL_LATTE,317
Branch4,LARGE_cappuccino,664
Branch4,LARGE_cappuccino,664
Branch4,Triple_Espresso,323
Branch4,MED_cappuccino,678
Branch4,MED_cappuccino,678
Branch4,ICY_MOCHA,353
Branch4,Cold_cappuccino,740
Branch4,Cold_cappuccino,740
Branch4,Mild_Lite,479
Branch4,Special_Lite,994
Branch4,Double_cappuccino,989
Branch4,Double_cappuccino,989
Branch4,SMALL_Coffee,980
Branch4,LARGE_Espresso,963
Branch4,Triple_Lite,930
Branch4,ICY_cappuccino,736
Branch4,ICY_cappuccino,736
Branch4,Cold_Espresso,479
Branch4,Mild_cappuccino,1002
Branch4,Mild_cappuccino,1002
Branch4,Special_cappuccino,1013
Branch4,Special_cappuccino,1013
Branch4,SMALL_MOCHA,47
Branch4,LARGE_Lite,142
Branch4,Triple_cappuccino,333
Branch4,Triple_cappuccino,333
Branch4,MED_Coffee,716
Branch4,Cold_Lite,946
Branch4,Mild_LATTE,909
Branch4,Special_LATTE,836
Branch4,Double_Coffee,691
Branch4,SMALL_cappuccino,402
Branch4,SMALL_cappuccino,402
Branch4,LARGE_cappuccino,861
Branch4,LARGE_cappuccino,861
Branch4,Triple_LATTE,744
Branch4,MED_MOCHA,511
Branch4,ICY_Lite,46
Branch4,Cold_cappuccino,153
Branch4,Cold_cappuccino,153
Branch4,Mild_Coffee,368
Branch4,Special_Coffee,799
Branch4,Double_MOCHA,626
Branch4,SMALL_Espresso,281
Branch4,LARGE_LATTE,628
Branch4,Triple_Coffee,287
Branch4,MED_cappuccino,642
Branch4,MED_cappuccino,642
Branch4,ICY_cappuccino,317
Branch4,ICY_cappuccino,317
Branch4,Cold_LATTE,704
Branch4,Mild_MOCHA,443
Branch4,Special_MOCHA,958
Branch4,Double_cappuccino,953
Branch4,Double_cappuccino,953
Branch4,SMALL_Lite,944
Branch4,LARGE_Coffee,927
Branch4,Triple_MOCHA,894
Branch4,MED_Espresso,829
Branch4,ICY_LATTE,700
Branch4,Cold_Coffee,443
Branch4,Mild_cappuccino,966
Branch4,Mild_cappuccino,966
Branch4,Special_cappuccino,977
Branch4,Special_cappuccino,977
Branch4,Double_Espresso,1000
Branch4,SMALL_cappuccino,1047
Branch4,SMALL_cappuccino,1047
Branch4,LARGE_MOCHA,106
Branch4,Triple_cappuccino,297
Branch4,Triple_cappuccino,297
Branch4,MED_Lite,680
Branch4,ICY_Coffee,411
Branch4,Cold_MOCHA,910
Branch4,Mild_Espresso,873
Branch4,Special_Espresso,800
Branch4,Double_Lite,655
Branch4,SMALL_LATTE,366
Branch4,LARGE_cappuccino,825
Branch4,LARGE_cappuccino,825
Branch4,Triple_Espresso,708
Branch4,MED_cappuccino,475
Branch4,MED_cappuccino,475
Branch4,ICY_MOCHA,1046
Branch4,Cold_cappuccino,117
Branch4,Cold_cappuccino,117
Branch4,Mild_Lite,332
Branch4,Special_Lite,763
Branch4,Double_cappuccino,590
Branch4,Double_cappuccino,590
Branch4,SMALL_Coffee,245
Branch4,LARGE_Espresso,592
Branch4,Triple_Lite,251
Branch4,ICY_cappuccino,281
Branch4,ICY_cappuccino,281
Branch4,Cold_Espresso,668
Branch4,Mild_cappuccino,407
Branch4,Mild_cappuccino,407
Branch4,Special_cappuccino,922
Branch4,Special_cappuccino,922
Branch4,SMALL_MOCHA,908
Branch4,LARGE_Lite,891
Branch4,Triple_cappuccino,858
Branch4,Triple_cappuccino,858
Branch4,MED_Coffee,793
Branch4,Cold_Lite,407
Branch4,Mild_LATTE,930
Branch4,Special_LATTE,941
Branch4,Double_Coffee,964
Branch4,SMALL_cappuccino,1011
Branch4,SMALL_cappuccino,1011
Branch4,LARGE_cappuccino,70
Branch4,LARGE_cappuccino,70
Branch4,Triple_LATTE,261
Branch4,MED_MOCHA,644
Branch4,ICY_Lite,375
Branch4,Cold_cappuccino,874
Branch4,Cold_cappuccino,874
Branch4,Mild_Coffee,837
Branch4,Special_Coffee,764
Branch4,Double_MOCHA,619
Branch4,SMALL_Espresso,330
Branch4,LARGE_LATTE,789
Branch4,Triple_Coffee,672
Branch4,MED_cappuccino,439
Branch4,MED_cappuccino,439
Branch4,ICY_cappuccino,1010
Branch4,ICY_cappuccino,1010
Branch4,Cold_LATTE,81
Branch4,Mild_MOCHA,296
Branch4,Special_MOCHA,727
Branch4,Double_cappuccino,554
Branch4,Double_cappuccino,554
Branch4,SMALL_Lite,209
Branch4,LARGE_Coffee,556
Branch4,Triple_MOCHA,215
Branch4,MED_Espresso,570
Branch4,ICY_LATTE,245
Branch4,Cold_Coffee,632
Branch4,Mild_cappuccino,371
Branch4,Mild_cappuccino,371
Branch4,Special_cappuccino,886
Branch4,Special_cappuccino,886
Branch4,Double_Espresso,881
Branch4,SMALL_cappuccino,872
Branch4,SMALL_cappuccino,872
Branch4,LARGE_MOCHA,855
Branch4,Triple_cappuccino,822
Branch4,Triple_cappuccino,822
Branch4,MED_Lite,757
Branch4,ICY_Coffee,628
Branch4,Cold_MOCHA,371
Branch4,Mild_Espresso,894
Branch4,Special_Espresso,905
Branch4,Double_Lite,928
Branch4,SMALL_LATTE,975
Branch4,LARGE_cappuccino,34
Branch4,LARGE_cappuccino,34
Branch4,Triple_Espresso,225
Branch4,MED_cappuccino,608
Branch4,MED_cappuccino,608
Branch4,ICY_MOCHA,339
Branch4,Cold_cappuccino,838
Branch4,Cold_cappuccino,838
Branch4,Mild_Lite,801
Branch4,Special_Lite,728
Branch4,Double_cappuccino,583
Branch4,Double_cappuccino,583
Branch4,SMALL_Coffee,294
Branch4,LARGE_Espresso,753
Branch4,Triple_Lite,636
Branch4,ICY_cappuccino,974
Branch4,ICY_cappuccino,974
Branch4,Cold_Espresso,45
Branch4,Mild_cappuccino,260
Branch4,Mild_cappuccino,260
Branch4,Special_cappuccino,691
Branch4,Special_cappuccino,691
Branch4,SMALL_MOCHA,173
Branch4,LARGE_Lite,520
Branch4,Triple_cappuccino,179
Branch4,Triple_cappuccino,179
Branch4,MED_Coffee,534
Branch4,Cold_Lite,596
Branch4,Mild_LATTE,335
Branch4,Special_LATTE,850
Branch4,Double_Coffee,845
Branch4,SMALL_cappuccino,836
Branch4,SMALL_cappuccino,836
Branch4,LARGE_cappuccino,819
Branch4,LARGE_cappuccino,819
Branch4,Triple_LATTE,786
Branch4,MED_MOCHA,721
Branch4,ICY_Lite,592
Branch4,Cold_cappuccino,335
Branch4,Cold_cappuccino,335
Branch4,Mild_Coffee,858
Branch4,Special_Coffee,869
Branch4,Double_MOCHA,892
Branch4,SMALL_Espresso,939
Branch4,LARGE_LATTE,1034
Branch4,Triple_Coffee,189
Branch4,MED_cappuccino,572
Branch4,MED_cappuccino,572
Branch4,ICY_cappuccino,303
Branch4,ICY_cappuccino,303
Branch4,Cold_LATTE,802
Branch4,Mild_MOCHA,765
Branch4,Special_MOCHA,692
Branch4,Double_cappuccino,547
Branch4,Double_cappuccino,547
Branch4,SMALL_Lite,258
Branch4,LARGE_Coffee,717
Branch4,Triple_MOCHA,600
Branch4,MED_Espresso,367
Branch4,ICY_LATTE,938
Branch4,Cold_Coffee,1045
Branch4,Mild_cappuccino,224
Branch4,Mild_cappuccino,224
Branch4,Special_cappuccino,655
